# name tx ty tz qx qy qz qw
frame_000615.jpg -1.022485 0.067026 0.571189 -0.011067 0.145427 -0.015978 0.989178
frame_000630.jpg -0.884025 0.009424 0.015958 -0.010546 0.147445 -0.016672 0.988873
frame_000645.jpg -0.715006 -0.078062 -0.621062 -0.011770 0.148702 -0.016767 0.988670
frame_000660.jpg -0.529188 -0.168046 -1.442274 -0.011145 0.151008 -0.017718 0.988311
frame_000675.jpg -0.324543 -0.260018 -2.190423 -0.010578 0.151702 -0.017857 0.988208
frame_000690.jpg -0.142660 -0.351142 -3.058290 -0.009648 0.153965 -0.018560 0.987855
frame_000705.jpg -0.005518 -0.428793 -3.714605 -0.009568 0.156144 -0.018796 0.987509
frame_000720.jpg 0.020791 -0.447417 -3.839619 -0.009629 0.156482 -0.018895 0.987453
frame_000735.jpg 0.052102 -0.466817 -3.921600 -0.010030 0.156414 -0.018723 0.987463
frame_000750.jpg -0.022096 -0.472565 -3.965767 -0.010306 0.164183 -0.019917 0.986175
frame_000765.jpg -0.375815 -0.513851 -4.149457 -0.013782 0.216646 -0.027639 0.975761
frame_000780.jpg -0.985563 -0.575961 -4.310958 -0.020155 0.294644 -0.038184 0.954631
frame_000795.jpg -1.496087 -0.604395 -4.346794 -0.024909 0.358939 -0.047792 0.931804
frame_000810.jpg -2.021635 -0.639227 -4.233265 -0.030340 0.424379 -0.058286 0.903097
frame_000825.jpg -2.478982 -0.651540 -3.990081 -0.035437 0.484764 -0.066875 0.871364
frame_000840.jpg -2.960020 -0.647614 -3.587525 -0.041448 0.555103 -0.077297 0.827145
frame_000855.jpg -3.361896 -0.610449 -3.131047 -0.045673 0.620514 -0.086650 0.778054
frame_000870.jpg -3.505794 -0.570199 -2.674349 -0.050284 0.677736 -0.094402 0.727484
frame_000885.jpg -3.856888 -0.585682 -2.231847 -0.055517 0.725558 -0.101923 0.678303
frame_000900.jpg -3.742390 -0.530737 -1.938003 -0.057310 0.756440 -0.105876 0.642887
frame_000915.jpg -3.557412 -0.648647 -1.965073 -0.061343 0.768412 -0.109528 0.627521
frame_000930.jpg -3.385581 -0.620915 -2.340392 -0.059376 0.768928 -0.109387 0.627103
frame_000945.jpg -3.435021 -0.622467 -3.076659 -0.057472 0.772908 -0.109109 0.622420
frame_000960.jpg -3.198466 -0.817362 -3.830474 -0.061047 0.775406 -0.110885 0.618646
frame_000975.jpg -3.039113 -0.893153 -4.523765 -0.061091 0.779896 -0.111574 0.612847
frame_000990.jpg -3.512232 -1.046237 -5.176674 -0.062140 0.794119 -0.114167 0.593700
frame_001560.jpg -5.496765 -0.423604 1.607217 0.023918 -0.799630 0.101046 0.591447
frame_001575.jpg -4.991262 -0.234230 2.296786 0.019179 -0.758993 0.094698 0.643889
frame_001590.jpg -4.711522 -0.211273 2.674013 0.017482 -0.728287 0.097073 0.678137
frame_001605.jpg -4.408733 -0.138705 2.909579 0.015755 -0.700299 0.095471 0.707261
frame_001620.jpg -3.957694 -0.082282 2.822280 0.013177 -0.681763 0.092353 0.725600
frame_001635.jpg -3.638395 -0.160220 2.269735 0.011670 -0.672589 0.091971 0.734186
frame_001650.jpg -3.585585 -0.190955 1.658888 0.013729 -0.669034 0.089371 0.737712
frame_001665.jpg -3.449266 -0.270236 0.982957 0.014146 -0.668864 0.089014 0.737901
frame_001680.jpg -3.336480 -0.330409 0.246867 0.017038 -0.664564 0.086449 0.742019
frame_001695.jpg -3.220085 -0.375831 -0.379395 0.018425 -0.662298 0.085942 0.744067
frame_001710.jpg -3.139860 -0.381477 -0.905762 0.020644 -0.658668 0.083585 0.747492
frame_001725.jpg -3.053937 -0.383361 -1.495633 0.024498 -0.656384 0.080476 0.749722
frame_001740.jpg -2.948751 -0.278486 -1.857945 0.023877 -0.653048 0.069002 0.753789
frame_001755.jpg -2.905632 -0.312676 -2.104904 0.023713 -0.646578 0.070015 0.759258
frame_001770.jpg -3.038917 -0.266377 -2.328979 0.023705 -0.619154 0.061745 0.782479
frame_001785.jpg -3.402078 -0.548770 -2.480990 0.014499 -0.560191 0.068684 0.825384
frame_001800.jpg -4.279782 -0.535908 -1.672031 0.016466 -0.460068 0.065057 0.885344
frame_001815.jpg -4.913538 -0.599501 -0.222343 0.012489 -0.330254 0.064329 0.941615
