# name tx ty tz qx qy qz qw
frame_001215.jpg 1.885712 0.099444 2.579323 0.021999 -0.784347 -0.062870 0.616736
frame_001230.jpg 1.796065 0.044010 2.393532 0.018454 -0.794494 -0.066998 0.603283
frame_001245.jpg 1.746231 0.037808 2.208673 0.020409 -0.802060 -0.063860 0.593469
frame_001260.jpg 1.711993 -0.000510 1.988245 0.024883 -0.807234 -0.068166 0.585754
frame_001275.jpg 1.653787 -0.025793 1.862260 0.028876 -0.816768 -0.068831 0.572117
frame_001290.jpg 1.659726 -0.081881 1.710579 0.027339 -0.809670 -0.078720 0.580939
frame_001305.jpg 1.705728 0.027322 1.584683 0.018320 -0.806555 -0.057305 0.588090
frame_001320.jpg 1.749278 0.057081 1.340441 -0.002223 -0.797616 -0.040743 0.601784
frame_001335.jpg 1.645462 0.046763 1.183846 0.001486 -0.819628 -0.040670 0.571448
frame_001350.jpg 1.660797 0.011742 0.797029 0.000029 -0.811763 -0.043039 0.582400
frame_001365.jpg 1.710006 -0.036757 0.357494 -0.005795 -0.800850 -0.047707 0.596934
frame_001380.jpg 1.751993 -0.069865 -0.105254 -0.013370 -0.788989 -0.036689 0.613166
frame_001395.jpg 1.782596 -0.085068 -0.522989 -0.002151 -0.789399 -0.048770 0.611936
frame_001410.jpg 1.839605 -0.083795 -0.900126 0.003822 -0.792280 -0.043371 0.608602
frame_001425.jpg 1.927654 -0.111877 -1.303261 0.005790 -0.794503 -0.045396 0.605533
frame_001440.jpg 2.007086 -0.148922 -1.730633 0.004120 -0.792844 -0.046395 0.607642
frame_001455.jpg 2.105738 -0.177035 -2.158354 0.006722 -0.796221 -0.038046 0.603771
frame_001470.jpg 2.306527 -0.197495 -2.465973 0.008061 -0.812310 -0.039678 0.581818
frame_001485.jpg 2.440089 -0.246927 -2.826470 0.006623 -0.816254 -0.036247 0.576516
frame_001500.jpg 2.539576 -0.240700 -3.205196 0.008969 -0.816925 -0.040237 0.575268
frame_001515.jpg 2.738365 -0.232983 -3.380795 0.014167 -0.826821 -0.038312 0.560980
frame_001530.jpg 2.718628 -0.225868 -3.584291 0.014011 -0.823781 -0.042514 0.565138
frame_001545.jpg 2.986940 -0.221731 -3.517141 0.017989 -0.843805 -0.036984 0.535071
frame_001560.jpg 3.802094 -0.135541 -2.673749 -0.032822 0.909947 0.031372 -0.412231
frame_001575.jpg 4.407057 -0.049418 -1.424481 -0.047053 0.964484 0.025709 -0.258644
frame_001590.jpg 4.550080 0.025290 0.179710 -0.059694 0.994858 0.015560 -0.080327
frame_001605.jpg 4.405989 0.120962 1.190898 -0.071136 0.996592 0.006369 0.041274
frame_001620.jpg 4.259295 0.163259 1.628634 -0.078135 0.991258 0.002742 0.106274
frame_001635.jpg 4.195340 0.181189 1.622770 -0.081919 0.987724 -0.002245 0.132991
frame_001650.jpg 4.227551 0.200901 1.350222 -0.085555 0.986929 -0.002863 0.136540
frame_001665.jpg 4.295709 0.160311 0.970342 -0.085158 0.987734 0.007431 0.130667
frame_001680.jpg 4.306622 0.068035 0.701924 -0.076697 0.987518 0.008728 0.137292
frame_001695.jpg 4.342476 0.063946 0.304311 -0.079734 0.988279 -0.003312 0.130139
frame_001710.jpg 4.347017 0.020273 0.111119 -0.076181 0.984953 0.009682 0.154821
frame_001725.jpg 4.406124 0.085449 -0.098837 -0.087997 0.981896 -0.003623 0.167702
frame_001740.jpg 4.473765 -0.051757 -0.448064 -0.075395 0.981802 -0.000617 0.174300
frame_001755.jpg 4.479160 -0.005702 -0.902502 -0.081176 0.983728 0.005766 0.160175
frame_001770.jpg 4.551601 -0.029131 -1.050487 -0.083598 0.981222 -0.001385 0.173818
frame_001785.jpg 4.622378 -0.061000 -1.096443 -0.080938 0.977452 -0.000807 0.195026
frame_001800.jpg 4.740594 -0.001425 -0.633233 -0.086666 0.961790 -0.003843 0.259683
